BODY_DVH Dose (Gy),BODY_DVH Value (% of 10642.900 cc),Bladder_DVH Dose (Gy),Bladder_DVH Value (% of 117.430 cc),FemoralHeadLt_DVH Dose (Gy),FemoralHeadLt_DVH Value (% of 49.453 cc),FemoralHeadRT_DVH Dose (Gy),FemoralHeadRT_DVH Value (% of 50.367 cc),PTV_DVH Dose (Gy),PTV_DVH Value (% of 49.172 cc),Rectum_DVH Dose (Gy),Rectum_DVH Value (% of 30.590 cc),
12.926,47.1374,12.926,100,12.926,100,12.926,100,12.926,100,12.926,99.7759
12.972,47.0964,12.972,100,12.972,100,12.972,100,12.972,100,12.972,99.7668
13.018,47.0558,13.018,100,13.018,100,13.018,100,13.018,100,13.018,99.758
13.064,47.0158,13.064,100,13.064,100,13.064,100,13.064,100,13.064,99.7492
13.11,46.9747,13.11,100,13.11,100,13.11,100,13.11,100,13.11,99.7406
13.156,46.9331,13.156,100,13.156,100,13.156,100,13.156,100,13.156,99.7321
13.202,46.892,13.202,100,13.202,100,13.202,100,13.202,100,13.202,99.7238
13.248,46.8508,13.248,100,13.248,100,13.248,100,13.248,100,13.248,99.7156
13.294,46.8089,13.294,100,13.294,100,13.294,100,13.294,100,13.294,99.7074
13.34,46.7675,13.34,100,13.34,100,13.34,100,13.34,100,13.34,99.6993
13.386,46.7257,13.386,100,13.386,100,13.386,100,13.386,100,13.386,99.6912
13.432,46.684,13.432,100,13.432,100,13.432,100,13.432,100,13.432,99.6832
13.478,46.6426,13.478,100,13.478,100,13.478,100,13.478,100,13.478,99.6753
13.524,46.5997,13.524,100,13.524,100,13.524,100,13.524,100,13.524,99.6673
13.57,46.557,13.57,100,13.57,100,13.57,100,13.57,100,13.57,99.6593
13.616,46.5148,13.616,100,13.616,100,13.616,100,13.616,100,13.616,99.6514
13.662,46.4727,13.662,100,13.662,100,13.662,100,13.662,100,13.662,99.6434
13.708,46.4308,13.708,100,13.708,100,13.708,100,13.708,100,13.708,99.6355
13.754,46.3876,13.754,100,13.754,100,13.754,100,13.754,100,13.754,99.6276
13.8,46.3439,13.8,100,13.8,100,13.8,100,13.8,100,13.8,99.6196
13.846,46.3005,13.846,100,13.846,100,13.846,100,13.846,100,13.846,99.6117
13.892,46.2573,13.892,100,13.892,100,13.892,100,13.892,100,13.892,99.6037
13.938,46.2148,13.938,100,13.938,100,13.938,100,13.938,100,13.938,99.5957
13.984,46.1731,13.984,100,13.984,100,13.984,100,13.984,100,13.984,99.5878
14.03,46.1313,14.03,100,14.03,100,14.03,100,14.03,100,14.03,99.5798
14.076,46.0891,14.076,100,14.076,100,14.076,100,14.076,100,14.076,99.5718
14.122,46.046,14.122,100,14.122,100,14.122,100,14.122,100,14.122,99.5639
14.168,46.0033,14.168,100,14.168,100,14.168,100,14.168,100,14.168,99.5559
14.214,45.9605,14.214,100,14.214,100,14.214,100,14.214,100,14.214,99.548
14.26,45.9183,14.26,100,14.26,100,14.26,100,14.26,100,14.26,99.54
14.306,45.8756,14.306,100,14.306,100,14.306,100,14.306,100,14.306,99.5321
14.352,45.8332,14.352,100,14.352,100,14.352,100,14.352,100,14.352,99.5241
14.398,45.7907,14.398,100,14.398,100,14.398,100,14.398,100,14.398,99.5161
14.444,45.748,14.444,100,14.444,100,14.444,100,14.444,100,14.444,99.5082
14.49,45.7058,14.49,100,14.49,100,14.49,100,14.49,100,14.49,99.5002
14.536,45.664,14.536,100,14.536,100,14.536,100,14.536,100,14.536,99.4923
14.582,45.6232,14.582,100,14.582,100,14.582,100,14.582,100,14.582,99.4843
14.628,45.5826,14.628,100,14.628,100,14.628,100,14.628,100,14.628,99.4763
14.674,45.5412,14.674,100,14.674,99.9997,14.674,100,14.674,100,14.674,99.4684
14.72,45.4995,14.72,100,14.72,99.9991,14.72,100,14.72,100,14.72,99.4604
14.766,45.4585,14.766,100,14.766,99.9981,14.766,100,14.766,100,14.766,99.4524
14.812,45.4174,14.812,100,14.812,99.9969,14.812,100,14.812,100,14.812,99.4445
14.858,45.3768,14.858,100,14.858,99.9957,14.858,100,14.858,100,14.858,99.4365
14.904,45.3352,14.904,100,14.904,99.9945,14.904,100,14.904,100,14.904,99.4285
14.95,45.2939,14.95,100,14.95,99.9932,14.95,100,14.95,100,14.95,99.4205
14.996,45.2526,14.996,100,14.996,99.9917,14.996,100,14.996,100,14.996,99.4125
15.042,45.2109,15.042,100,15.042,99.9903,15.042,100,15.042,100,15.042,99.4045
